userids,tweets,tokens,nodes,edges,avg_degrees,DENS,OUT,SS,IS,RIS,ABC,RBC,ACC,country,type,alpha-6,alpha-8
56299670,60576,829771,66,325,9.8485,0.0758,0.646154,0.011223799864773495,0.0412343496546968,0.0,0.9585958595859586,0.3629,0.8951310861423221,us,urban,0.49,0.37
1044477687819984897,177786,2582837,92,1179,25.6304,0.1408,0.978022,0.029885057471264367,0.07043990947325478,0.001828404112458493,0.9627962796279628,0.9162,0.7652933832709113,au,au,0.62,0.48
700305364785430528,178243,3354380,201,871,8.6667,0.0217,0.825,0.014063556457065583,0.01954095558167319,0.00013558053954708764,0.9912991299129913,0.5405,0.9113607990012484,au,au,0.55,0.42
630892446,132160,1620251,67,321,9.5821,0.0726,0.893939,0.009871534820824882,0.10767437568599264,0.00048197665497483805,0.9753975397539754,0.5663,0.9450686641697877,us,urban,0.58,0.45
1110716163451842561,26309,381252,25,164,13.12,0.2733,0.958333,0.08140635564570654,0.016560954998882986,0.002387084779015531,0.9066906690669067,0.5462,0.9837702871410736,au,au,0.58,0.47
76666169,175505,3008094,107,472,8.8224,0.0416,0.764151,0.0067613252197430695,0.04214155974085262,0.010808296814510721,0.966996699669967,0.6004,0.8564294631710362,uk,urban,0.54,0.41
447549481,83742,1059821,84,446,10.619,0.064,0.698795,0.009601081812035159,0.02629549406039649,0.0025024404673395506,0.9774977497749775,0.5393,0.9375780274656679,us,urban,0.53,0.41
2765874663,61205,848349,50,104,4.16,0.0424,0.469388,0.0056795131845841776,0.1216477421736132,9.778674435046515e-05,0.9711971197119712,0.5417000000000001,0.9363295880149812,us,urban,0.51,0.39
917931735316353025,116333,1234856,76,633,16.6579,0.1111,0.88,0.011494252873563218,0.07032529406622438,0.001117866660599603,0.9666966696669667,0.48450000000000004,0.8214731585518102,us,urban,0.54,0.42
1488562518272454657,148377,2513652,178,3153,35.427,0.1001,0.983051,0.04110885733603786,0.023519470049440036,0.01162056961618838,0.976897689768977,0.657,0.7465667915106118,uk,urban,0.57,0.44
1190468846601162752,99674,1833842,63,167,5.3016,0.0428,0.741935,0.0070317782285327915,0.020809495595077363,0.00015354904478826796,0.9906990699069907,0.8436,0.9438202247191011,au,au,0.59,0.45
24803648,458744,7736761,297,1019,6.862,0.0116,0.804054,0.0017579445571331979,0.03669441395588278,0.00046539486236835966,0.9945994599459946,0.7997,0.7990012484394506,au,au,0.57,0.43
1413241097812279299,41935,531555,29,153,10.5517,0.1884,0.821429,0.0623394185260311,0.043548026769496755,0.0,0.9648964896489649,0.9074,0.7303370786516854,us,urban,0.59,0.46
805851802868412417,70584,1465034,63,249,7.9048,0.0637,0.725806,0.015821501014198783,0.023470904199003426,0.00017947351997600093,0.9531953195319532,0.5880000000000001,0.8476903870162297,us,urban,0.53,0.4
1324276786276937728,73294,777305,43,110,5.1163,0.0609,0.5952379999999999,0.006626098715348207,0.06678387225238701,0.000279422595892442,0.9612961296129613,0.5425,0.8751560549313359,us,urban,0.51,0.39
2527132590,61979,955945,52,226,8.6923,0.0852,0.686275,0.01176470588235294,0.023004672034812,0.0,0.948094809480948,0.6424000000000001,0.9250936329588015,uk,rural,0.54,0.42
1243530583826927617,109885,1015223,59,202,6.8475,0.059,0.810345,0.009330628803245436,0.07625227045350791,0.001957262621267873,0.9840984098409841,0.9052,0.9250936329588015,us,urban,0.62,0.47
1335816193832153089,12951,240871,12,26,4.3333,0.197,0.7272730000000001,0.021636240703177823,0.05439375248899983,0.0,0.9795979597959796,0.9545,0.9575530586766542,us,urban,0.62,0.49
600329934,74023,873073,57,263,9.2281,0.0824,0.732143,0.012035158891142664,0.0513282760094412,0.0009595698878077793,0.9576957695769577,0.46830000000000005,0.8102372034956304,us,rural,0.51,0.39
179428862,29255,403099,15,40,5.3333,0.1905,0.642857,0.01852603110209601,0.0631356055675891,0.0011555899449842914,0.9186918691869187,0.6108,0.9637952559300874,us,urban,0.54,0.43
124274143,74883,906803,53,113,4.2642,0.041,0.557692,0.004462474645030426,0.38432877138111565,0.0002887652784736966,0.9666966696669667,0.5865,0.8314606741573034,us,rural,0.56,0.42
1057456683813871616,51062,622641,49,126,5.1429,0.0536,0.708333,0.005409060175794456,0.04535079113770361,0.0019224772873804345,0.9732973297329733,0.7329,0.8439450686641699,uk,urban,0.55,0.42
776963892106768384,426878,5990544,240,1261,10.5083,0.022,0.874477,0.005409060175794456,0.04320029528037066,0.002495812451017755,0.9942994299429943,0.95,0.9563046192259675,au,au,0.64,0.48
849070897948483585,129141,1856186,126,772,12.254,0.049,0.944,0.015956727518593644,0.03954231542548541,0.001090602479985124,0.9702970297029703,0.39480000000000004,0.7016229712858926,us,urban,0.51,0.39
1392601064927424513,61696,636110,39,75,3.8462,0.0506,0.578947,0.005273833671399593,0.033922275212961255,0.0002000626770607281,0.9825982598259826,0.7945,0.9263420724094882,us,urban,0.55,0.42
545400186,188553,1854165,101,578,11.4455,0.0572,0.85,0.010277214334009466,0.06137752178178392,0.0017570471707812878,0.9660966096609661,0.4777,0.8264669163545568,us,urban,0.53,0.41
1288326289309474816,135525,2496271,74,298,8.0541,0.0552,0.849315,0.011223799864773495,0.050083047604246596,0.004427068334483972,0.96999699969997,0.8236,0.8838951310861424,us,urban,0.6,0.46
1563081368305045505,40808,709486,23,76,6.6087,0.1502,0.909091,0.05030425963488843,0.0185288432585743,0.0,0.8337833783378338,0.5700000000000001,0.8239700374531835,au,au,0.53,0.42
484377155,65792,764209,65,276,8.4923,0.0663,0.75,0.01176470588235294,0.04298660553844959,0.00016344406206300556,0.9615961596159616,0.361,0.8626716604244694,us,urban,0.5,0.38
1432956084910637056,305606,2869167,265,3265,24.6415,0.0467,0.969697,0.029344151453684922,0.07108874923508786,0.004419171123547364,0.9804980498049805,0.37760000000000005,0.11735330836454438,au,au,0.42,0.32
1461767436504428545,200928,1846246,190,1008,10.6105,0.0281,0.920635,0.009871534820824882,0.026266354550134527,0.001275293800044241,0.9762976297629763,0.9413,0.978776529338327,us,rural,0.64,0.49
1021494255511130112,74829,936013,60,241,8.0333,0.0681,0.644068,0.009601081812035159,0.05981564403174264,0.00011751801988999538,0.957995799579958,0.2016,0.9712858926342073,us,urban,0.47,0.36
1355351190364688388,30106,590680,26,157,12.0769,0.2415,1.0,0.04205544286680189,0.07776752498713004,0.003528478547197111,0.8832883288328833,0.7619,0.9612983770287141,us,urban,0.62,0.5
1296498765990440961,255062,3683497,162,3200,39.5062,0.1227,0.962733,0.04016227180527383,0.040461181315746025,0.34867596501361625,0.9738973897389739,0.8132,0.7415730337078652,us,rural,0.6,0.51
1430008662995603486,5364,58844,7,10,2.8571,0.2381,0.333333,0.020824881676808654,0.010490223694307112,1.4689752486249423e-05,0.7998799879987999,0.5333,0.8489388264669164,au,au,0.42,0.35
22131000,146720,2172701,85,292,6.8706,0.0409,0.678571,0.006626098715348207,0.045846162812157,0.0014334142958062296,0.9942994299429943,0.9446,0.951310861423221,au,au,0.6,0.46
230351025,175658,2097151,137,335,4.8905,0.018,0.514706,0.0050033806626098715,0.03657591328081746,0.00028025697383366095,0.9864986498649865,0.5307999999999999,0.8789013732833958,us,urban,0.49,0.37
56233743,140680,2265192,164,1816,22.1463,0.0679,0.92638,0.04259634888438134,0.023797266713937427,0.000609695238991285,0.9756975697569757,0.629,0.8589263420724095,au,au,0.58,0.44
904822735,81066,1289329,96,343,7.1458,0.0376,0.6947369999999999,0.007978363759296822,0.07763542587394248,0.0007584495485680412,0.9702970297029703,0.36119999999999997,0.8164794007490637,us,rural,0.49,0.37
286559955,167615,3154797,133,515,7.7444,0.0293,0.8484849999999999,0.011223799864773495,0.06294134216584267,0.010591311542585833,0.9678967896789679,0.5218,0.5655430711610487,au,au,0.5,0.38
1283605561586712576,69891,762184,57,368,12.9123,0.1153,0.875,0.015956727518593644,0.08265713480908764,0.009096423570575147,0.9690969096909691,0.6369,0.9063670411985019,us,urban,0.58,0.45
1560982455779471360,39974,480537,59,119,4.0339,0.0348,0.46551699999999996,0.006896551724137931,0.04338484551202976,0.0004181056111646255,0.9726972697269727,0.5859,0.8764044943820225,au,au,0.49,0.37
2893213884,83242,1801718,90,154,3.4222,0.0192,0.47191000000000005,0.005273833671399593,0.01479315804299049,0.00010199388946252699,0.9948994899489949,0.9014,0.916354556803995,au,au,0.55,0.42
859949493617217536,16755,127767,14,27,3.8571,0.1484,0.461538,0.005544286680189317,0.0339960953056249,0.0,0.7926792679267927,0.18589999999999995,0.7852684144818977,us,urban,0.38,0.3
955266192977035264,37363,328497,32,204,12.75,0.2056,0.903226,0.02636916835699797,0.05232484726040037,4.644312146052617e-05,0.9264926492649265,0.5343,0.9612983770287141,us,rural,0.57,0.45
1355269545452335114,77204,553853,68,144,4.2353,0.0316,0.507463,0.0043272481406355645,0.050592017716822237,4.612582280682319e-05,0.9774977497749775,0.5145,0.9525593008739076,uk,rural,0.5,0.38
1571365775587573768,12244,132269,34,112,6.5882,0.0998,0.939394,0.01744421906693712,0.018455023165910658,0.000329050455691987,0.9222922292229223,0.5357000000000001,0.7453183520599251,au,au,0.53,0.41
2292761245,28265,507800,20,161,16.1,0.4237,0.842105,0.07369844489519946,0.03672549610016221,0.0,0.9171917191719172,0.7924,0.5580524344569289,us,rural,0.54,0.46
218091740,206565,3661962,128,417,6.5156,0.0257,0.622047,0.005544286680189317,0.032368167998989825,0.0017317572929009609,0.9705970597059705,0.5905,0.8214731585518102,uk,urban,0.51,0.38
3222720818,41850,572397,32,68,4.25,0.0685,0.45161299999999993,0.00486815415821501,0.04574514584324886,7.700955843391397e-05,0.9444944494449445,0.44410000000000005,0.9176029962546817,us,urban,0.47,0.36
1035527339885522944,166673,2703590,115,2494,43.3739,0.1902,0.912281,0.06558485463150777,0.015383718784299632,0.0008692807931262958,0.9714971497149715,0.7861,0.8951310861423221,us,rural,0.61,0.48
1353826328819224577,329495,3777996,220,533,4.8455,0.0111,0.45662100000000005,0.009060175794455713,0.06501607529649452,0.00020383500549919697,0.9867986798679867,0.1936,0.8214731585518102,au,au,0.42,0.32
883735051095166976,130852,2040379,74,734,19.8378,0.1359,0.986301,0.040432724814063556,0.07645041912328926,0.003688350061455461,0.9312931293129313,0.5841000000000001,0.9875156054931336,us,rural,0.6,0.47
1287776952313614341,4557,36796,5,8,3.2,0.4,0.5,0.0018931710615280593,0.0,0.0,0.6000600060006,0.33330000000000004,0.8926342072409488,us,rural,0.39,0.34
1367071368521670656,101409,1378694,57,267,9.3684,0.0836,0.785714,0.021636240703177823,0.12296484803745397,0.0028286822423561667,0.9627962796279628,0.4488,0.9425717852684145,uk,urban,0.55,0.42
1174271353660293120,89788,1051254,126,1135,18.0159,0.0721,0.944,0.03042596348884381,0.0580284207356755,0.013235760785160453,0.9798979897989799,0.30289999999999995,0.920099875156055,au,au,0.54,0.42
1272999087336554498,104908,1434439,63,436,13.8413,0.1116,0.741935,0.022582826233941852,0.052515225394111874,0.014990081537880293,0.9420942094209421,0.5288999999999999,0.8838951310861424,us,urban,0.53,0.41
2700961494,35128,483746,35,105,6.0,0.0882,0.676471,0.014469235970250167,0.020959078414422114,0.00018362190607811778,0.9156915691569156,0.3013,0.7465667915106118,uk,urban,0.45,0.35
1371022943510138881,62396,1348102,52,150,5.7692,0.0566,0.627451,0.008113590263691683,0.014663001563820385,0.0017157630903939325,0.9603960396039604,0.7313000000000001,0.784019975031211,au,au,0.52,0.4
298549237,85827,940672,49,171,6.9796,0.0727,0.8125,0.016768086544962812,0.04942837994036113,0.004367756989845491,0.9045904590459046,0.4333,0.6454431960049938,uk,rural,0.48,0.37
1185511557460971520,35109,620596,18,31,3.4444,0.1013,0.529412,0.00581473968897904,0.015702310763163772,0.00010600125394077583,0.9540954095409541,0.7242999999999999,0.9051186017478152,au,au,0.52,0.4
23749935,118560,1674198,88,559,12.7045,0.073,0.827586,0.015686274509803918,0.06476353287422416,0.0015632834595866636,0.9765976597659766,0.8123,0.6978776529338327,au,au,0.57,0.43
1144749121884053506,82466,1213080,54,710,26.2963,0.2481,0.962264,0.062474645030425956,0.03524326634483697,0.0,0.9483948394839484,0.7635000000000001,0.3957553058676655,us,urban,0.53,0.43
494779256,113449,1247216,83,520,12.5301,0.0764,0.926829,0.01162947937795808,0.045815080667877574,0.00017738169922195903,0.978097809780978,0.5626,0.9038701622971286,au,au,0.57,0.44
1455918203943759874,37500,424539,26,102,7.8462,0.1569,0.84,0.01649763353617309,0.05479393509659748,0.00042171341437524835,0.9081908190819081,0.4312,0.8938826466916354,us,urban,0.52,0.41
313725695,23122,478056,28,99,7.0714,0.131,0.8148150000000001,0.019878296146044624,0.04707196487717696,0.0021961179966942883,0.9207920792079208,0.5396000000000001,0.7777777777777778,au,au,0.52,0.41
4761257834,127487,2454984,73,232,6.3562,0.0441,0.777778,0.009871534820824882,0.03879634396277913,0.002334577727728681,0.9858985898589859,0.7168,0.9662921348314607,au,au,0.58,0.44
1564532839403900928,113304,1524526,89,303,6.809,0.0387,0.784091,0.010006761325219743,0.04945557681660563,0.00037190927754586836,0.9843984398439845,0.722,0.8589263420724095,au,au,0.57,0.43
1497314117912309760,87032,779000,64,592,18.5,0.1468,0.730159,0.026774847870182555,0.0443561625207619,0.006096505821437268,0.9531953195319532,0.39,0.9937578027465668,us,urban,0.52,0.41
185385454,73155,916341,44,242,11.0,0.1279,0.744186,0.01852603110209601,0.022270356376210505,0.004073961940120502,0.9075907590759076,0.46719999999999995,0.947565543071161,us,rural,0.52,0.4
20204790,62269,933942,77,398,10.3377,0.068,0.723684,0.012305611899932387,0.017077695647528483,0.014689752486249421,0.951995199519952,0.41390000000000005,0.7365792759051186,uk,urban,0.48,0.37
4847366217,108901,1680314,55,193,7.0182,0.065,0.796296,0.01176470588235294,0.08987984808601983,0.00023294421902594884,0.9756975697569757,0.7397,0.9413233458177278,us,urban,0.59,0.45
710765194583023618,258320,3154154,136,703,10.3382,0.0383,0.896296,0.0067613252197430695,0.05365749419638088,0.0008725477940792377,0.987998799879988,0.7862,0.933832709113608,au,au,0.61,0.46
15012667,290519,4202837,164,678,8.2683,0.0254,0.858896,0.004597701149425286,0.06014783444872903,0.0005021309953859723,0.9891989198919892,0.8358,0.8352059925093633,au,au,0.6,0.45
1487943163344035843,41673,451674,30,79,5.2667,0.0908,0.793103,0.009060175794455713,0.02136897419210708,0.005915069750529104,0.9051905190519052,0.6047,0.6953807740324593,uk,rural,0.5,0.39
122774672,181631,2140988,117,997,17.0427,0.0735,0.818966,0.025963488843813384,0.04356356784163648,0.0009429880952013009,0.9687968796879688,0.5259,0.4694132334581773,us,rural,0.48,0.37
16934581,98028,1391177,62,182,5.871,0.0481,0.6557379999999999,0.009330628803245436,0.04591609763678572,0.00016698135446169445,0.9417941794179417,0.4668,0.5642946317103621,us,rural,0.45,0.34
344003420,105166,1548437,66,158,4.7879,0.0368,0.476923,0.006626098715348207,0.0340446611560615,6.514023842502444e-05,0.981998199819982,0.6216999999999999,0.9563046192259675,au,au,0.51,0.39
1328177851,27863,400199,53,445,16.7925,0.1615,0.903846,0.028397565922920892,0.02033937816285101,0.0008727828301190177,0.951995199519952,0.5505,0.8913857677902621,uk,rural,0.56,0.44
2708703596,176116,3162464,90,217,4.8222,0.0271,0.752809,0.006490872210953346,0.03294513030217672,0.00013880053329207355,0.9957995799579958,0.8946000000000001,0.9625468164794008,au,au,0.61,0.46
1529484891129266176,51566,734830,54,468,17.3333,0.1635,1.0,0.028532792427315753,0.03990558798675123,0.019194605998098583,0.9492949294929492,0.8403,0.651685393258427,us,rural,0.58,0.46
411047950,24012,267904,26,52,4.0,0.08,0.6,0.01162947937795808,0.025642769030528496,5.59385774676378e-06,0.9336933693369337,0.5117,0.8464419475655431,us,urban,0.49,0.38
1273656808620437504,552,5422,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,urban,0.5,0.38
473579324,39358,744465,22,26,2.3636,0.0563,0.285714,0.0043272481406355645,0.04001826075976416,0.0001346521471899567,1.0,1.0,1.0,au,au,0.56,0.42
1691827778,12922,127202,8,14,3.5,0.25,0.857143,0.036511156186612576,0.016026730644080306,0.00031338530364065066,0.9462946294629463,0.8571,0.9113607990012484,us,rural,0.6,0.48
727218218,64912,837607,40,84,4.2,0.0538,0.6410260000000001,0.008654496281271129,0.05366526473245073,1.0000783492638605e-05,0.9588958895889589,0.5905,0.8239700374531835,us,rural,0.51,0.39
1327468389401391104,108929,894884,96,499,10.3958,0.0547,0.842105,0.010953346855983771,0.036673044981690675,0.0007890512409473959,0.9714971497149715,0.16720000000000002,0.9700374531835206,us,rural,0.5,0.38
922536090652823554,317,3098,3,4,2.6667,0.6667,0.0,0.0012170385395537525,0.0,0.0,0.0,0.0,1.0,us,urban,0.17,0.21
240837112,146014,2757017,84,288,6.8571,0.0413,0.7349399999999999,0.009060175794455713,0.06049362330383767,0.0001222892514975292,0.9897989798979898,0.8149,0.9325842696629214,au,au,0.59,0.45
1472672491525058560,47398,768275,30,37,2.4667,0.0425,0.206897,0.0039215686274509795,0.00825619457422319,2.5184111662426008e-05,0.9894989498949895,0.8966,0.9126092384519351,us,rural,0.5,0.38
1974071737,147067,2130538,101,436,8.6337,0.0432,0.81,0.011899932386747802,0.08966227307606384,0.00010994985940907967,0.9597959795979598,0.5456,0.8264669163545568,uk,rural,0.54,0.41
727921609,154990,2144864,95,313,6.5895,0.0351,0.734043,0.0056795131845841776,0.033700814934970326,0.003789956141452351,0.9867986798679867,0.9274,0.9488139825218477,au,au,0.61,0.46
1345889348076662784,5305,56575,7,10,2.8571,0.2381,0.0,0.018255578093306288,0.048565850436606994,0.0,0.7143714371437143,0.33330000000000004,0.8838951310861424,us,urban,0.33,0.28
1337502359715504130,14968,206210,12,24,4.0,0.1818,0.636364,0.02325895875591616,0.10101696890814255,0.0,0.9543954395439544,0.8182,0.7365792759051186,uk,rural,0.54,0.43
1513583945702592515,19834,184354,39,52,2.6667,0.0351,0.236842,0.004732927653820149,0.00794731576544637,5.875900994499769e-05,0.9936993699369937,0.9211,0.9288389513108615,au,au,0.52,0.39
94974649,1128457,20222688,554,8474,30.5921,0.0277,0.952984,0.013252197430696415,0.07862228395481434,0.014052487519791943,0.9864986498649865,0.779,0.787765293383271,au,au,0.6,0.45
46496707,94181,1877759,60,165,5.5,0.0466,0.779661,0.009330628803245436,0.04311870465163715,0.005336387516986789,0.9933993399339934,0.9339,0.9488139825218477,au,au,0.62,0.47
26197421,95916,841764,60,196,6.5333,0.0554,0.7627120000000001,0.00486815415821501,0.045086592911328466,0.0008170087778792259,0.9783978397839784,0.6863,0.8801498127340824,us,urban,0.56,0.43
1101337131971158016,116573,1629653,167,2847,34.0958,0.1027,0.981928,0.028803245436105473,0.032331257952658,0.04894135478275366,0.9741974197419742,0.8260000000000001,0.9675405742821473,us,rural,0.64,0.5
765682887899226112,16782,360407,7,12,3.4286,0.2857,0.5,0.018661257606490872,0.3349101046108418,0.0,1.0,1.0,1.0,us,rural,0.64,0.52
264684257,77784,1110487,42,131,6.2381,0.0761,0.707317,0.01460446247464503,0.05354676405738541,0.00020640865013478788,0.9795979597959796,0.9055,0.916354556803995,us,rural,0.6,0.46
1346215847103258624,5949,81748,3,4,2.6667,0.6667,1.0,0.052603110209601074,0.029139510261964197,0.0016452522784599353,1.0,1.0,1.0,uk,rural,0.68,0.59
1023107757929426947,252511,3464582,129,628,9.7364,0.038,0.867188,0.008113590263691683,0.07832117568210736,0.00028840097261203764,0.9816981698169817,0.5668,0.7415730337078652,us,urban,0.54,0.41
24512970,316300,5556026,202,986,9.7624,0.0243,0.890547,0.0067613252197430695,0.05694443095393043,0.00284308995159468,0.9867986798679867,0.9328,0.933832709113608,au,au,0.63,0.48
18190552,83072,1073007,51,101,3.9608,0.0396,0.45999999999999996,0.005544286680189317,0.030110827270696337,2.442024453314104e-05,0.9702970297029703,0.5578000000000001,0.8913857677902621,us,urban,0.49,0.37
1367154241891151878,23797,309196,18,51,5.6667,0.1667,0.823529,0.02542258282623394,0.02991656386894991,0.0,0.7917791779177917,0.4779,0.519350811485643,us,urban,0.44,0.35
1330261757697404929,95553,1022347,62,512,16.5161,0.1354,0.852459,0.027315753887761998,0.08047749944149271,0.0015686305294916583,0.960996099609961,0.5829,0.9313358302122348,us,urban,0.57,0.45
314984207,60967,767909,46,225,9.7826,0.1087,0.577778,0.02636916835699797,0.0166580866997562,0.0014948292130007412,0.9225922592259226,0.4142,0.8764044943820225,us,urban,0.47,0.37
1459459471852199942,73838,1376789,47,132,5.617,0.0611,0.826087,0.03272481406355646,0.045832564374034754,0.001243552182871953,0.9588958895889589,0.7726,0.8039950062421972,au,au,0.57,0.44
1460923738313003009,25214,464628,36,57,3.1667,0.0452,0.285714,0.0050033806626098715,0.1561877750041281,0.0,0.9786978697869787,0.7462,0.9300873907615481,au,au,0.52,0.39
1465787846875308038,163396,1745267,78,1339,34.3333,0.2229,0.87013,0.07829614604462475,0.09753188348081163,0.004334440631206677,0.9627962796279628,0.7697,0.7290886392009988,us,rural,0.58,0.47
225156644,66388,1272567,67,362,10.806,0.0819,0.818182,0.02055442866801893,0.03709848183151535,0.01534263559755028,0.9654965496549655,0.6283000000000001,0.8926342072409488,uk,urban,0.56,0.43
399168363,63426,1049914,49,539,22.0,0.2292,0.895833,0.05517241379310345,0.01454838615678999,0.004282873724078947,0.9378937893789379,0.5661,0.9975031210986267,us,rural,0.58,0.46
390995621,68088,435645,92,500,10.8696,0.0597,0.945055,0.011494252873563218,0.016854292735520093,0.0013906259847642822,0.9456945694569456,0.7621,0.6566791510611736,au,au,0.56,0.42
1404490979923607555,37116,545138,42,180,8.5714,0.1045,0.829268,0.027586206896551724,0.0182840713723738,0.0,0.948094809480948,0.8641,0.9076154806491885,uk,urban,0.6,0.46
1331735225617944576,87561,861208,59,348,11.7966,0.1017,0.724138,0.010412440838404327,0.05744174526240129,0.0025088687030275334,0.9633963396339634,0.4487,0.9525593008739076,us,urban,0.53,0.41
970761794749841408,94175,1642658,80,908,22.7,0.1437,0.974684,0.03272481406355646,0.042100764426485866,4.740676922362413e-05,0.9582958295829583,0.5611999999999999,0.8551810237203495,us,rural,0.57,0.45
1081130959460659203,60202,1133326,29,83,5.7241,0.1022,0.892857,0.019202163624070318,0.02004021252416151,0.00011514415588821746,0.948994899489949,0.912,0.8052434456928839,au,au,0.6,0.46
1093760740639404032,24748,337012,24,102,8.5,0.1848,0.521739,0.010547667342799187,0.021938165959224112,0.00019699545674159923,0.9114911491149115,0.36219999999999997,0.9975031210986267,us,urban,0.47,0.38
1166541440777744384,149141,1585712,84,275,6.5476,0.0394,0.795181,0.0067613252197430695,0.054791992462580014,0.00020251880367642904,0.9822982298229823,0.9218999999999999,0.9388264669163545,us,urban,0.62,0.47
83947451,74289,1092524,47,197,8.383,0.0911,0.804348,0.02041920216362407,0.078884539547172,0.048397833940762434,0.9045904590459046,0.5124,0.8539325842696629,au,au,0.53,0.41
34053973,310636,4166480,233,1548,13.2876,0.0286,0.913793,0.01176470588235294,0.05290180956358726,0.0007763827984032544,0.9882988298829883,0.7451,0.9550561797752809,au,au,0.61,0.46
1495965467512475650,22300,205994,17,23,2.7059,0.0846,0.25,0.0025693035835023664,0.046137557914776646,0.0,0.9462946294629463,0.7583,0.7865168539325843,us,urban,0.46,0.36
2909205316,31015,482250,56,182,6.5,0.0591,0.6,0.010818120351588911,0.044327023010499934,0.0007018411183870304,0.9732973297329733,0.5906,0.9350811485642947,us,urban,0.53,0.4
35930369,10539,123341,49,1290,52.6531,0.5485,1.0,0.09628127112914131,0.029139510261964197,0.0,0.9762976297629763,0.6151,0.933832709113608,au,au,0.61,0.52
1562652974983565313,43430,744331,36,126,7.0,0.1,0.8,0.023799864773495605,0.03458665604693403,0.0009713216897967788,0.9306930693069306,0.6493,0.7602996254681649,au,au,0.53,0.41
955938437365841921,394376,6462940,248,1460,11.7742,0.0238,0.866397,0.010547667342799187,0.03730634367138403,0.030349028636591304,0.9972997299729973,0.925,0.9775280898876404,au,au,0.64,0.48
3434851798,45221,706411,48,107,4.4583,0.0474,0.617021,0.010818120351588911,0.07838333997066624,0.0016868536575009934,0.9837983798379838,0.7729,0.9038701622971286,us,urban,0.56,0.43
1479805436350009344,10256,83581,23,62,5.3913,0.1225,0.636364,0.018120351588911426,0.053041679212844695,4.432779710250625e-05,0.8892889288928892,0.2652,0.9013732833957553,au,au,0.46,0.36
1434985386728513536,65251,1014410,54,183,6.7778,0.0639,0.6792450000000001,0.022988505747126436,0.038973123658368386,0.0003992439689722813,0.9705970597059705,0.6767000000000001,0.83645443196005,au,au,0.54,0.41
2465378965,84796,1177061,67,128,3.8209,0.0289,0.530303,0.004597701149425286,0.08082328829660136,7.554058318528903e-05,0.9825982598259826,0.6892,0.8813982521847691,au,au,0.53,0.4
1082201795252891648,52623,824023,47,332,14.1277,0.1536,0.869565,0.021230561189993235,0.04364321583635251,0.000762539175660213,0.9465946594659466,0.5852999999999999,0.9088639200998752,uk,urban,0.56,0.44
1007747381385805825,568425,10503480,261,1820,13.9464,0.0268,0.9076919999999999,0.006626098715348207,0.049766398259399915,0.0021422829917826813,0.9882988298829883,0.9454,0.9238451935081149,au,au,0.64,0.48
346925656,242603,3400101,195,1216,12.4718,0.0321,0.876289,0.013252197430696415,0.054941575281924754,0.0009186031060741268,0.9831983198319832,0.4806,0.7428214731585518,au,au,0.53,0.4
4830263356,89793,1063613,59,305,10.339,0.0891,0.758621,0.02623394185260311,0.027954503511310985,0.00014561657844569328,0.9576957695769577,0.34640000000000004,0.8888888888888888,uk,urban,0.5,0.39
3335135959,202383,2658966,191,926,9.6963,0.0255,0.894737,0.012981744421906692,0.029961244451351586,0.0003656455670857316,0.9813981398139814,0.5619000000000001,0.5705368289637953,au,au,0.51,0.38
1579668761355116544,5983,158879,3,2,1.3333,0.3333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,au,au,0.5,0.42
1297973239600287744,131870,1504210,173,2420,27.9769,0.0813,0.965116,0.025557809330628803,0.07702543879245868,0.014127675548917563,0.9714971497149715,0.5697,0.947565543071161,us,rural,0.59,0.46
1447205938604044299,29085,266585,12,33,5.5,0.25,0.545455,0.04800540906017579,0.09527648538653559,0.0008654379538758929,0.9294929492949295,0.8182,0.6803995006242197,uk,urban,0.52,0.42
719361480294989824,120955,1916351,108,1175,21.7593,0.1017,0.897196,0.028127112914131166,0.026433421075636454,0.009370099535294968,0.9663966396639664,0.7894,0.8426966292134832,us,urban,0.59,0.46
1232794036412518400,83370,1561094,59,448,15.1864,0.1309,0.896552,0.035564570655848546,0.041205210144434845,0.0040789212005598605,0.9843984398439845,0.9261,0.9313358302122348,us,rural,0.64,0.49
430438265,119456,1207762,81,457,11.284,0.0705,0.775,0.015010141987829614,0.059077443105106216,0.00014077483602622547,0.9723972397239724,0.38470000000000004,0.9588014981273408,us,rural,0.53,0.4
162218638,111169,1643002,98,415,8.4694,0.0437,0.917526,0.01663286004056795,0.06902178664050586,4.766530886738213e-05,0.9750975097509751,0.4082,0.8114856429463171,au,au,0.53,0.41
467063869,200534,3038981,228,1848,16.2105,0.0357,0.872247,0.020148749154834347,0.05019377774324206,0.0011308288981934694,0.9825982598259826,0.32509999999999994,0.6267166042446941,au,au,0.48,0.36
3344277699,88729,1236268,106,1158,21.8491,0.104,0.952381,0.021230561189993235,0.02970093149301137,0.007042173327492061,0.9597959795979598,0.6629,0.7640449438202247,us,rural,0.57,0.44
581541782,97429,1575754,104,942,18.1154,0.0879,0.941748,0.06991210277214334,0.03009917146659155,0.001167741308240917,0.9582958295829583,0.48929999999999996,0.7865168539325843,au,au,0.55,0.42
